tweet,brand,sentiment,brand_presence
Where'd the sun go?  ,nobrand,0,0
I've gone and done it. Now I have yet another Microsoft app on my Mac ,microsoft,0,1
@GStuedler I NEED 5 MORE FOLLOWERS IF I WANT TO GET TO 100 ,nobrand,0,0
Target from 3:30 to 8-ish. Most likely visiting Brian at Taco Bell. Then back home to figure out what kind of school work I have to do. ,target,0,1
"Tired, and I feel really sick  But I may be going to target way later.",target,0,1
Worked out this morning... nearly killed myself... now I'm completely drained.....   ,nobrand,0,0
@aplusk Try that on your Bar Mitzvah!  Just drained a bucket from the 3-point line there.,nobrand,0,0
"#Tweetdeck 2.5 , I can't click on LOG IN to Facebook  anyone knows how to fix this?",facebook,0,1
"@jeremy_helton Where's my name?  Dammit. Celebs overtake everything. tv, news, jail cells, foreign babies, and now twitter too.",nobrand,0,0
@greggrunberg BFTV available on iTunes or Amazon mp3 at all? No CD drive on my netbook ,amazon,0,1
"go away, cold ",nobrand,0,0
Trail of terrors page on facebook now has 173 fans.  The group still has more ,facebook,0,1
"eww, math project &gt;.&lt; argh i will go bakk on twitter later, once i finsh, so i will see you guys around 12am ",nobrand,0,0
http://tinyurl.com/dnzadw Facebook fanclub for #ASOT400 !!!!!!!    Only about 10 mins left ,facebook,0,1
"certifiable madman @ service 2day held me hostage w/his demonic insanity &amp; neediness. my nerves are *fried*. i feel no love, only fear ",nobrand,0,0
@erindunne what makes you think you can? He is opposed to facebook ,facebook,0,1
- Sucks to be me!  Nightmares again ,nobrand,0,0
@MeghanAyers oh whoa can you actually still see them?! google disabled them bc ppl were clicking them too much actually  but thanks!!!,google,0,1
"I changed my avatar, and it disappeared. Tried to change it back, but no luck. I feel empty and sad ",nobrand,0,0
"Still working hard on the re-launch of sportiesonline, if only the export of data from amazon had been straightforward! ",amazon,0,1
"OMG! I so feel ya there! This stinks! @agwennap To me, spring doesn't mean 50's and raining.  less than a minute ago from",nobrand,0,0
@alysilverio  ahh! i know i just looked at the pics on google again yesterday and found some better recent pictures. god doesnt like us.,google,0,1
"lost reading glasses... if you see them, they're mine too. ",nobrand,0,0
My hands are already tired. Me wants hot starbucks and me hungry too ,starbucks,0,1
Called in on my day off again  12-7,nobrand,0,0
i want to go back to disney world ,disney,0,1
scrimmage for flag football today - we lost ,nobrand,0,0
Walmart on Sunday? Why do I always do this to myself? I just barely got out alive. ,walmart,0,1
Damm! No more lazy have to go to store then to in laws. Is icky and raining outside ,nobrand,0,0
Target microwave potato curry good. Target microwave chicken tikka bad. Wish i was watching the Lakers ,target,0,1
Peace out A-town  hello rainy champaign,nobrand,0,0
@IAmAru I wasn't aware of anything besides that awful facebook app that changes your status for everything  (incl #tags)...care to share?,facebook,0,1
i wanna watch the laker game but i cant ,nobrand,0,0
@jesse82679 email me your number on facebook so we dont lose touch anymore ,facebook,0,1
"Starting to notice an increasing feeling of dread, y'know, end of holiday blues.           ",nobrand,0,0
@RODDYBOTTUM hey! dont forget sweet dreams u cant resist...creeeeamy whites...!!! lol. plz poke mp 4 me! i cant do it on facebook    ;o) x,facebook,0,1
is back in office after a sport-filled weekend.Sad that I'll miss watching most of the IPL matches ,nobrand,0,0
Terrible dreams last night! Dreamed that I was on the funeral of my friend and when I woke up mail from Facebook came of his BDay today! ,facebook,0,1
i'm going to driving lessons very soon..Bah i don't wanted ,nobrand,0,0
tweetdeck not picking up tweets - facebook only - mmm (via @scbutler) - Me too ,facebook,0,1
Sooo.. JC is not coming at all. ,nobrand,0,0
I am crying now reading about how people were mobilized through facebook after virginia tech massacre. It was so sad ,facebook,0,1
@b4k4n3k0 i wish had some cool acronym diseases ,nobrand,0,0
Now all I need is one of those Apple comuters. This will cost me ,apple,0,1
@BabyLuu not if it's yours. ahahaha jk. missss you ,nobrand,0,0
Facebook Twitter app won't recognize my username/password. ,facebook,0,1
"Is on her way to work, in this gorgeous weather! So depressing  someone want to cheer me up? Lol Xxx",nobrand,0,0
When you come to work and discover your 30&quot; apple screen broken ,apple,0,1
iTunes Store disabled my account because I have no prove of my billing address...sad... Not more songs/movies purchasing... ,nobrand,0,0
"@Emzy_Chica ohh thank you (: i know she is defo there on thursday, shes playing in the apple store, but i can't go that day  lol thanks ",apple,0,1
Awakened by the rain and can't get back to sleep.  Going to be a long Monday!  ,nobrand,0,0
SHIT! I've triple booked myself again. stupid google calendar not properly rendering in Safari ,google,0,1
Back from our night time walk up Pen y fan - absolutely exausted now and stuck in work ,nobrand,0,0
I have to twitter because I can't facebook ,facebook,0,1
its still at work ,nobrand,0,0
"Nothing... this site is soooooo boring... i miss myspace, bebo, facebook &amp; tagged  screw this.. im going if it dont get exciting soon.....",facebook,0,1
my april 24 release deadline seems impossible ,nobrand,0,0
@pauljacobson google voice: yip.  but not in SA yet and unlikely soon.  need voip switches in country. ,google,0,1
@hunz yes.  apparently everyone's bugging the dev. He's tweeting everyone to hold their horses. LOL,nobrand,0,0
There are many thoughts around Mobile and Google for Local Advertising but yet anything concrete  anyone interested to share thoughts?,google,0,1
Hmm maybe it wasn't such a smat idea to study in DC. Now I'm walking home in the rain and going to catch a cold before my exam  #fail,nobrand,0,0
@mistakepro http://twitpic.com/2qrvj - i live on iceland there is no starbucks here ,starbucks,0,1
wants to go out....but...no...revisionnnnn  x,nobrand,0,0
Crashed my Apple and try to survive via Nokia E71 and old MS Laptop ,apple,0,1
The dentist pulled my last nerve ... ,nobrand,0,0
Think i'll get off that mafia wars on Facebook its nothing but trouble!!!!! Well that and i hav no money!!!!! ,facebook,0,1
I am about to go home and recuperate after the surgeries.  Bring on a nice hot cup of tea and a biscuit. BOFs desk is forlorn...boooooooo ,nobrand,0,0
hhmmmppp facebook is down ,facebook,0,1
i couldn't be any sadder on my birthday..lost my phone ,nobrand,0,0
"Gah. Apple in ear expensive headphones annoying. I get zaps like electric shocks intermittently. Returned them at weekend, new ones same ",apple,0,1
"Obviously, that sleeping thing never worked out.... I hate being sick. ",nobrand,0,0
@JBCP Facebook is blocked ,facebook,0,1
one Apple machine down 2 still up...  for the 3th time in 2 years harddisk failure Macbook .,apple,0,1
Point failures outside Liverpool Street station are starting to be a constant fixture in my morning commute ,nobrand,0,0
@random_bloke some chance!  ,nobrand,0,0
Is gutted that the Royal mail project room doesn't have a broadband connection so no facebook for 2 weeks ,facebook,0,1
my dad is a fucking retard omg i can sit and eat my dinner where ever i fucking want to ,nobrand,0,0
"Now looking at a picture of a Apple Mac, I want one noww! ",apple,0,1
"@raihanamcfly yuppp!  pretty pathetic.. hahaha! i think after facebook craze fades, they will start to tweeeet!",facebook,0,1
Been up all night with Marissa throwing up! Ugh! ,nobrand,0,0
"up for work, not at all well rested. ",nobrand,0,0
@AdeeFreeman yes please I'm not on facebook and am not seeing anyone elses pic ,facebook,0,1
"@sammi_jade nahh she failed, she should pass next time tho, and i dont thik ill be bale to afford london or get the time off  hows you xx",nobrand,0,0
Pissed that the &quot;Top 5 Movies&quot; thing on Facebook doesn't have &quot;Spring And Chaos&quot;. Grrr...Awesome anime movie that nobody knows about! ,facebook,0,1
"I think im getting sick, my throat is starting to itch. ",nobrand,0,0
Nope I didnt... least I. Got my facebook ... ill figure this out later ... if I don't take a nap now I'm not gonna have a productive day ,facebook,0,1
I feel like I sold my brother down the river and I feel like I'm always to blame ,nobrand,0,0
Apple juice drink is not the same as apple juice ,apple,0,1
barely awake. spring break is officially over. back to 8am psychology ,nobrand,0,0
I really want a sour apple and raspberry slurpee but its cold to venture to 711 ,apple,0,1
@stephens78 Thankful you should be! I couldn't have picked a worst time to give up work and return to study ,nobrand,0,0
I hope my Morphie juice pack ships today... the Apple Store already has them ,apple,0,1
@chrisbaskind @momsbunnies where did u guys get #Tweetie. I still see the &quot;coming soon&quot; video ,nobrand,0,0
Awww. Kinda sad to see T-Mobile lose the Starbucks contract. Kinda hoped it was some joint venture with O2. ,starbucks,0,1
PS: HAPPY 4:20!! I wish I could go to the Parliament Hill tonight ,nobrand,0,0
aw mannn! work blocked facebook finallyyy ,facebook,0,1
@jkoxvold Me too ,nobrand,0,0
gettin ready for work... got a craving for starbucks but there isnt one on the way... wtf... in ny theres one on every block... ,starbucks,0,1
I'm all alone today ,nobrand,0,0
"Still no joy for the Pacifer.        Disney questions, anyone?",disney,0,1
@hayleysaliar Cartoons?! It was a portrait ,nobrand,0,0
I just spent 3 amazing days in Disney World.  I miss it already.  ,disney,0,1
good morning tweets....another Monday ,nobrand,0,0
@biasia Oh good grief - my whole twitter wall was taken over.  NOT ok. AND I have to reload all my pics on facebook from the wedding ,facebook,0,1
Two tests tommorrow not looking forward to them ,nobrand,0,0
the bottom just fell out the sky and I wanted to go to Target this morning ,target,0,1
@blackaristocrat I'm sorry to hear that BOO  my car sh*t the bed almost 3 weeks ago and I'm FINALLY picking up the new whip this week,nobrand,0,0
not looking good for my Macbook pro. disk utility via target mode failed to finish disk verification. ,target,0,1
"I'm sad that Terry and Kat are leaving me today . Kat will be back, but I won't see Terry till school's out... ",nobrand,0,0
"Usha! I can't access facebook from college, why are we disgusting? I'm in tears ",facebook,0,1
"It's raining  Class 12-1, lunch, class 2-4:45, dinner, practicing my spn presentation. Then studying for spn and psych. Boo.",nobrand,0,0
@rodwellian I had to unsubscribe! SPAM CENTRAL! Maybe I'm just not the target market ,target,0,1
good news: field work tomorrow.  bad news:  with wilbur ,nobrand,0,0
"figuring out how to get Google to work with OpenID, so you can log in to acharts.us with your Google Account.. not the easiest thing ",google,0,1
maaaaaath claaaaass. i miss him. ,nobrand,0,0
The Facebook Gadget of TweetDeck is quite cool. But it does not update replies ,facebook,0,1
is having a nasty cold ,nobrand,0,0
@clrzqstn yeah I searched google and went on this one site that looks promising..but i wannnnt PINK!! ,google,0,1
Stuck with damn homwork ,nobrand,0,0
likely id10t error but twitter search isn't really that effective - trying to find a tweet about microsoft events link but can't find it ,microsoft,0,1
"I'm feeling very suffocated by work and school. If I didn't need to, I wouldn't be working right now  School is more important hands down",nobrand,0,0
@christie430 I'm at Starbucks CommAve now getting sum wrk done. I need 2 head out 2 wrk on Bylsn l8r. No marathon festivities 4 me ths yr ,starbucks,0,1
"I've decided that I would like to move to Charleston, SC!  BUT I don't think I'm getting too far with my husband with that idea ",nobrand,0,0
apple kept saying that  my signiture is invalid ,apple,0,1
Is it a sign of old age when one begins to abhor warm/hot weather? Because that's me. Right now. I've come to hate spring and summer ,nobrand,0,0
"@maynaseric Never heard of Coffee Bean. Starbucks are aplenty - too much so. 3 shut down last year - 2 were new, 1 was by my house. ",starbucks,0,1
Awake. Very very very tired and i think i have to move my ass out of the bed. Do some morning sport. ,nobrand,0,0
